date,symbol,adjust,open,high,low,close,volume,amount,amplitude,pct_change,change,turnover,source,updated_at
2024-11-07,511880,raw,101.422,101.422,101.402,101.407,1220851,12381068190.0,0.02,-0.01,-0.012,14.75,akshare,2026-04-25 23:59:23
2024-11-08,511880,raw,101.41,101.432,101.401,101.43,1876065,19026181024.0,0.03,0.02,0.023,22.66,akshare,2026-04-25 23:59:23
2024-11-11,511880,raw,101.429,101.438,101.423,101.433,808847,8204120945.0,0.01,0.0,0.003,9.77,akshare,2026-04-25 23:59:23
2024-11-12,511880,raw,101.435,101.445,101.434,101.441,975477,9895211395.0,0.01,0.01,0.008,11.78,akshare,2026-04-25 23:59:23
2024-11-13,511880,raw,101.443,101.45,101.438,101.44,1108364,11243565527.0,0.01,0.0,-0.001,13.39,akshare,2026-04-25 23:59:23
2024-11-14,511880,raw,101.445,101.446,101.441,101.444,891545,9044193735.0,0.0,0.0,0.004,10.77,akshare,2026-04-25 23:59:23
2024-11-15,511880,raw,101.452,101.454,101.445,101.448,1312388,13314022513.0,0.01,0.0,0.004,15.85,akshare,2026-04-25 23:59:23
2024-11-18,511880,raw,101.448,101.451,101.447,101.451,985221,9994964936.0,0.0,0.0,0.003,11.9,akshare,2026-04-25 23:59:23
2024-11-19,511880,raw,101.453,101.455,101.449,101.453,886502,8993759090.0,0.01,0.0,0.002,10.71,akshare,2026-04-25 23:59:23
2024-11-20,511880,raw,101.461,101.467,101.461,101.465,1053556,10689743897.0,0.01,0.01,0.012,12.73,akshare,2026-04-25 23:59:23
2024-11-21,511880,raw,101.467,101.474,101.467,101.47,1249122,12674781541.0,0.01,0.0,0.005,15.09,akshare,2026-04-25 23:59:23
2024-11-22,511880,raw,101.48,101.495,101.478,101.49,1147757,11647944031.0,0.02,0.02,0.02,13.86,akshare,2026-04-25 23:59:23
2024-11-25,511880,raw,101.485,101.487,101.478,101.48,1423987,14450847915.0,0.01,-0.01,-0.01,17.2,akshare,2026-04-25 23:59:23
2024-11-26,511880,raw,101.482,101.486,101.477,101.485,1276862,12957738224.0,0.01,0.0,0.005,15.42,akshare,2026-04-25 23:59:23
2024-11-27,511880,raw,101.486,101.489,101.479,101.482,864953,8778002816.0,0.01,0.0,-0.003,10.45,akshare,2026-04-25 23:59:23
2024-11-28,511880,raw,101.49,101.497,101.49,101.495,1566929,15903234311.0,0.01,0.01,0.013,18.93,akshare,2026-04-25 23:59:23
2024-11-29,511880,raw,101.504,101.506,101.489,101.496,1915924,19446085396.0,0.02,0.0,0.001,23.14,akshare,2026-04-25 23:59:23
2024-12-02,511880,raw,101.503,101.509,101.501,101.508,1960380,19898752713.0,0.01,0.01,0.012,23.68,akshare,2026-04-25 23:59:23
2024-12-03,511880,raw,101.514,101.516,101.507,101.513,1405615,14268608365.0,0.01,0.0,0.005,16.98,akshare,2026-04-25 23:59:23
2024-12-04,511880,raw,101.517,101.527,101.514,101.525,1139565,11568656059.0,0.01,0.01,0.012,13.76,akshare,2026-04-25 23:59:23
2024-12-05,511880,raw,101.525,101.525,101.518,101.523,1115441,11324220568.0,0.01,0.0,-0.002,13.47,akshare,2026-04-25 23:59:23
2024-12-06,511880,raw,101.529,101.532,101.523,101.524,1585393,16095990055.0,0.01,0.0,0.001,19.15,akshare,2026-04-25 23:59:23
2024-12-09,511880,raw,101.529,101.533,101.528,101.531,1430384,14522745642.0,0.0,0.01,0.007,17.28,akshare,2026-04-25 23:59:23
2024-12-10,511880,raw,101.51,101.53,101.508,101.528,3001868,30474514456.0,0.02,0.0,-0.003,36.26,akshare,2026-04-25 23:59:23
2024-12-11,511880,raw,101.535,101.536,101.53,101.533,979424,9944294902.0,0.01,0.0,0.005,11.83,akshare,2026-04-25 23:59:23
2024-12-12,511880,raw,101.541,101.545,101.54,101.543,1070474,10869802734.0,0.0,0.01,0.01,12.93,akshare,2026-04-25 23:59:23
2024-12-13,511880,raw,101.553,101.56,101.55,101.559,980486,9957327863.0,0.01,0.02,0.016,11.84,akshare,2026-04-25 23:59:23
2024-12-16,511880,raw,101.557,101.565,101.556,101.563,1022778,10387332639.0,0.01,0.0,0.004,12.35,akshare,2026-04-25 23:59:23
2024-12-17,511880,raw,101.564,101.567,101.559,101.564,1165748,11839630996.0,0.01,0.0,0.001,14.08,akshare,2026-04-25 23:59:23
2024-12-18,511880,raw,101.564,101.567,101.56,101.565,775018,7871338003.0,0.01,0.0,0.001,9.36,akshare,2026-04-25 23:59:23
2024-12-19,511880,raw,101.57,101.571,101.563,101.566,1892154,19218224143.0,0.01,0.0,0.001,22.85,akshare,2026-04-25 23:59:23
2024-12-20,511880,raw,101.576,101.577,101.574,101.576,794912,8074370718.0,0.0,0.01,0.01,9.6,akshare,2026-04-25 23:59:23
